	CRAFTING_GOLD	PART1_QUANTITY	PART1_TYPE	PART2_QUANTITY	PART2_TYPE	PART3_QUANTITY	PART3_TYPE	PART4_QUANTITY	PART4_TYPE
HAPPY_SIBLINGS	191,736,797	700	SHARD_HAPPY_SIBLINGS						
MODE_MANSION	191,736,797	700	SHARD_MODE_MANSION						
MAMA_COCO	191,736,797	700	SHARD_MAMA_COCO						
CONFUSED_DOGGY	191,736,797	700	SHARD_CONFUSED_DOGGY						
RIVERA_TRADITION	191,736,797	700	SHARD_RIVERA_TRADITION						
BOLT_STARE	191,736,797	700	SHARD_BOLT_STARE						
DAWN_BUG	191,736,797	700	SHARD_DAWN_BUG						
FOOT_RING	116,930,945	1,050	SHARD_FOOT_RING						
RAS	116,930,945	1,050	SHARD_RAS						
SMALL_BUT_POWERFUL	116,930,945	1,050	SHARD_SMALL_BUT_POWERFUL						
SILENT_SPARROW	116,930,945	1,050	SHARD_SILENT_SPARROW						
HEALTHY_CHIP	116,930,945	1,050	SHARD_HEALTHY_CHIP						
I_AM_CALM	116,930,945	1,050	SHARD_I_AM_CALM						
STAY_CALM	116,930,945	1,050	SHARD_STAY_CALM						
WOODSY_SNACK	372,721	1,200	SHARD_WOODSY_SNACK						
SPORTS_HAT	372,721	900	SHARD_SPORTS_HAT						
SAD_MUSIC	201,323,637	700	SHARD_SAD_MUSIC						
ROYAL_FORTUNE	201,323,637	700	SHARD_ROYAL_FORTUNE						
PRACTICE_NEEDED	201,323,637	700	SHARD_PRACTICE_NEEDED						
PASS_THE_SUGAR	201,323,637	700	SHARD_PASS_THE_SUGAR						
OLE_BETSY	201,323,637	700	SHARD_OLE_BETSY						
NEW_WORLD	201,323,637	700	SHARD_NEW_WORLD						
NEVER_LOST	201,323,637	700	SHARD_NEVER_LOST						
LEISURE_TIME	122,777,492	1,050	SHARD_LEISURE_TIME						
LADYBUG_CAPE	122,777,492	1,050	SHARD_LADYBUG_CAPE						
FOR_A_KING	122,777,492	1,050	SHARD_FOR_A_KING						
FLAVERSHAMS_STORE	122,777,492	1,050	SHARD_FLAVERSHAMS_STORE						
EVEN_SMALLER_TOY	122,777,492	1,050	SHARD_EVEN_SMALLER_TOY						
DIVINE_TELLING	122,777,492	1,050	SHARD_DIVINE_TELLING						
CUTE_DRAWING	122,777,492	1,050	SHARD_CUTE_DRAWING						
FLUTE_CASE	391,357	1,200	SHARD_FLUTE_CASE						
FACE_COVERING	391,357	900	SHARD_FACE_COVERING						
MAP_OF_NOTRE_DAME	211,389,819	700	SHARD_MAP_OF_NOTRE_DAME						
ROYAL_DISGUISE	211,389,819	700	SHARD_ROYAL_DISGUISE						
MODERN_ART	211,389,819	700	SHARD_MODERN_ART						
PALATE_CLEANSER	211,389,819	700	SHARD_PALATE_CLEANSER						
STRATOS	211,389,819	700	SHARD_STRATOS						
LYTHOS	211,389,819	700	SHARD_LYTHOS						
HYDROS	211,389,819	700	SHARD_HYDROS						
PYROS	128,916,366	1,050	SHARD_PYROS						
TURTLE_NECK	128,916,366	1,050	SHARD_TURTLE_NECK						
HEROS_CELEBRATION	128,916,366	1,050	SHARD_HEROS_CELEBRATION						
KING_CANDY	128,916,366	1,050	SHARD_KING_CANDY						
NO_GLITCHES	128,916,366	1,050	SHARD_NO_GLITCHES						
LITTLE_SCHOLAR	128,916,366	1,050	SHARD_LITTLE_SCHOLAR						
AARON_Z	128,916,366	1,050	SHARD_AARON_Z						
MICROBOT	410,925	1,200	SHARD_MICROBOT						
MULE_MUSIC	410,925	900	SHARD_MULE_MUSIC						
UNAMUSED	221,959,309	700	SHARD_UNAMUSED						
BUNNY_SLIPPERS	221,959,309	700	SHARD_BUNNY_SLIPPERS						
TERRIFYING_HENCHMEN	221,959,309	700	SHARD_TERRIFYING_HENCHMEN						
DIGITAL_PET	221,959,309	700	SHARD_DIGITAL_PET						
BREAKFAST_BOWL	221,959,309	700	SHARD_BREAKFAST_BOWL						
TRAVEL_PLANS	221,959,309	700	SHARD_TRAVEL_PLANS						
SOX	221,959,309	700	SHARD_SOX						
HYPERSPEED	135,362,185	1,050	SHARD_HYPERSPEED						
SPONGE_BEDS	135,362,185	1,050	SHARD_SPONGE_BEDS						
LIGHT_IN_THE_DARK	135,362,185	1,050	SHARD_LIGHT_IN_THE_DARK						
ROOM_FOR_SECONDS	135,362,185	1,050	SHARD_ROOM_FOR_SECONDS						
BURIED_ALONE	135,362,185	1,050	SHARD_BURIED_ALONE						
BRIBE_OF_KINDNESS	135,362,185	1,050	SHARD_BRIBE_OF_KINDNESS						
PRECIOUS_CREATION	135,362,185	1,050	SHARD_PRECIOUS_CREATION						
A_CUT_OUT_PLAN	431,471	1,200	SHARD_A_CUT_OUT_PLAN						
MELISSA	431,471	900	SHARD_MELISSA						
TOO_MUCH_FUN	233,057,275	700	SHARD_TOO_MUCH_FUN						
LOST_THINGS	233,057,275	700	SHARD_LOST_THINGS						
PAINTED_BUG	233,057,275	700	SHARD_PAINTED_BUG						
BOOS_MONSTER	233,057,275	700	SHARD_BOOS_MONSTER						
POLLY	233,057,275	700	SHARD_POLLY						
RACHEL	233,057,275	700	SHARD_RACHEL						
FINE_CRAFTSMANSHIP	233,057,275	700	SHARD_FINE_CRAFTSMANSHIP						
SHAME_CAGE	142,130,294	1,050	SHARD_SHAME_CAGE						
BESSIE	142,130,294	1,050	SHARD_BESSIE						
HOOTY	142,130,294	1,050	SHARD_HOOTY						
TRUSTY_WEAPON	142,130,294	1,050	SHARD_TRUSTY_WEAPON						
SPACE_CHICKEN	142,130,294	1,050	SHARD_SPACE_CHICKEN						
AARON_T	142,130,294	1,050	SHARD_AARON_T						
TAE_YOUNG	142,130,294	1,050	SHARD_TAE_YOUNG						
FASHIONABLE_COAT	453,044	1,200	SHARD_FASHIONABLE_COAT						
GREEDY_FUTURE	453,044	900	SHARD_GREEDY_FUTURE						
LAVISH_LASER	244,710,139	700	SHARD_LAVISH_LASER						
CAPTAIN_CAKERZ	244,710,139	700	SHARD_CAPTAIN_CAKERZ						
WORM_ABS	244,710,139	700	SHARD_WORM_ABS						
ROBO_CARP	244,710,139	700	SHARD_ROBO_CARP						
GIGGLESNORP	244,710,139	700	SHARD_GIGGLESNORP						
VIRUS_ATTACK	244,710,139	700	SHARD_VIRUS_ATTACK						
OMINOUS_WRECKAGE	244,710,139	700	SHARD_OMINOUS_WRECKAGE						
CAPTAIN_TIM	149,236,809	1,050	SHARD_CAPTAIN_TIM						
SPACE_TRAVELING_BANJO	149,236,809	1,050	SHARD_SPACE_TRAVELING_BANJO						
MEDAL_OF_EVIL	149,236,809	1,050	SHARD_MEDAL_OF_EVIL						
WIRELESS_RECEPTION	149,236,809	1,050	SHARD_WIRELESS_RECEPTION						
CROCHETED	149,236,809	1,050	SHARD_CROCHETED						
GOLDEN_NUTCRACKER	149,236,809	1,050	SHARD_GOLDEN_NUTCRACKER						
BAGUETTE_KNIGHT	149,236,809	1,050	SHARD_BAGUETTE_KNIGHT						
PLATINUM_A_BIT_OF_PRESTIDIGITATION	475,697	1,200	SHARD_PLATINUM_A_BIT_OF_PRESTIDIGITATION						
PLATINUM_ACE_OF_SPADES	475,697	900	SHARD_PLATINUM_ACE_OF_SPADES						
PLATINUM_BADGE_OF_FRIENDSHIP	256,945,646	700	SHARD_PLATINUM_BADGE_OF_FRIENDSHIP						
PLATINUM_BELLA_NOTTE	256,945,646	700	SHARD_PLATINUM_BELLA_NOTTE						
PLATINUM_BLUEBIRD_OF_HAPPINESS	256,945,646	700	SHARD_PLATINUM_BLUEBIRD_OF_HAPPINESS						
PLATINUM_BUNDLE_OF_FIREWORKS	256,945,646	700	SHARD_PLATINUM_BUNDLE_OF_FIREWORKS						
PLATINUM_CLEVER_FOX	256,945,646	700	SHARD_PLATINUM_CLEVER_FOX						
PLATINUM_CONTINENTAL_BREAKFAST	256,945,646	700	SHARD_PLATINUM_CONTINENTAL_BREAKFAST						
PLATINUM_CRAB_CAKE	256,945,646	700	SHARD_PLATINUM_CRAB_CAKE						
PLATINUM_DULL_SWORD	156,698,649	1,050	SHARD_PLATINUM_DULL_SWORD						
PLATINUM_GRUB	156,698,649	1,050	SHARD_PLATINUM_GRUB						
PLATINUM_HEARTY_BREAKFAST	156,698,649	1,050	SHARD_PLATINUM_HEARTY_BREAKFAST						
PLATINUM_INCONSPICUOUS_APPLE	156,698,649	1,050	SHARD_PLATINUM_INCONSPICUOUS_APPLE						
PLATINUM_NUMBER_ONE_DIME	156,698,649	1,050	SHARD_PLATINUM_NUMBER_ONE_DIME						
PLATINUM_PAPER_AIRPLANE	156,698,649	1,050	SHARD_PLATINUM_PAPER_AIRPLANE						
PLATINUM_PARTY_REX	156,698,649	1,050	SHARD_PLATINUM_PARTY_REX						
PLATINUM_GOLDEN_FLOWER	499,482	1,200	SHARD_PLATINUM_GOLDEN_FLOWER						
PLATINUM_GOLDEN_TEAPOT	499,482	900	SHARD_PLATINUM_GOLDEN_TEAPOT						
PLATINUM_LOVELY_BUNCH_OF_COCONUTS	269,792,928	700	SHARD_PLATINUM_LOVELY_BUNCH_OF_COCONUTS						
PLATINUM_MEEKOS_BISCUITS	269,792,928	700	SHARD_PLATINUM_MEEKOS_BISCUITS						
PLATINUM_MOON_ANCHOR	269,792,928	700	SHARD_PLATINUM_MOON_ANCHOR						
PLATINUM_PIRATES_COMPASS	269,792,928	700	SHARD_PLATINUM_PIRATES_COMPASS						
PLATINUM_POPPIN_CARPET_BAG	269,792,928	700	SHARD_PLATINUM_POPPIN_CARPET_BAG						
PLATINUM_PRICKLY_PEAR	269,792,928	700	SHARD_PLATINUM_PRICKLY_PEAR						
PLATINUM_SAN_FRANCISCO_PIZZA	269,792,928	700	SHARD_PLATINUM_SAN_FRANCISCO_PIZZA						
PLATINUM_SORCERERS_HAT	164,533,582	1,050	SHARD_PLATINUM_SORCERERS_HAT						
PLATINUM_STRANGE_MUSHROOM	164,533,582	1,050	SHARD_PLATINUM_STRANGE_MUSHROOM						
PLATINUM_SUPER_DUPER_GLUE	164,533,582	1,050	SHARD_PLATINUM_SUPER_DUPER_GLUE						
PLATINUM_SWORD_IN_A_STONE	164,533,582	1,050	SHARD_PLATINUM_SWORD_IN_A_STONE						
PLATINUM_THE_PERFECT_CAST	164,533,582	1,050	SHARD_PLATINUM_THE_PERFECT_CAST						
PLATINUM_TOUGH_COOKIE	164,533,582	1,050	SHARD_PLATINUM_TOUGH_COOKIE						
PLATINUM_BADGE_OF_STEALTH	164,533,582	1,050	SHARD_PLATINUM_BADGE_OF_STEALTH						
PLATINUM_ANVIL_OF_MORALITY	524,456	1,200	SHARD_PLATINUM_ANVIL_OF_MORALITY						
PLATINUM_BADGE_OF_GIRTH	524,456	900	SHARD_PLATINUM_BADGE_OF_GIRTH						
PLATINUM_EXTRACT_OF_LLAMA	283,282,574	700	SHARD_PLATINUM_EXTRACT_OF_LLAMA						
PLATINUM_FLYAWAY_UMBRELLA	283,282,574	700	SHARD_PLATINUM_FLYAWAY_UMBRELLA						
PLATINUM_GIGANTIC_PEACH	283,282,574	700	SHARD_PLATINUM_GIGANTIC_PEACH						
PLATINUM_HOMEOPATHIC_CURE	283,282,574	700	SHARD_PLATINUM_HOMEOPATHIC_CURE						
PLATINUM_IMAGINATION_SHIP	283,282,574	700	SHARD_PLATINUM_IMAGINATION_SHIP						
PLATINUM_MRS_NESBITTS_CHAPEAU	283,282,574	700	SHARD_PLATINUM_MRS_NESBITTS_CHAPEAU						
PLATINUM_MYSTERIOUS_SEEDLING	283,282,574	700	SHARD_PLATINUM_MYSTERIOUS_SEEDLING						
PLATINUM_NOT_SO_INCREDIBLE_CAR	172,760,261	1,050	SHARD_PLATINUM_NOT_SO_INCREDIBLE_CAR						
PLATINUM_PIGGY_BANK	172,760,261	1,050	SHARD_PLATINUM_PIGGY_BANK						
PLATINUM_PIRATE_HAT	172,760,261	1,050	SHARD_PLATINUM_PIRATE_HAT						
PLATINUM_PRINCESS_FINDER	172,760,261	1,050	SHARD_PLATINUM_PRINCESS_FINDER						
PLATINUM_REINDEER_MOTIVATION	172,760,261	1,050	SHARD_PLATINUM_REINDEER_MOTIVATION						
PLATINUM_SNUGGLY_DUCKLING	172,760,261	1,050	SHARD_PLATINUM_SNUGGLY_DUCKLING						
PLATINUM_SPILT_MILK	172,760,261	1,050	SHARD_PLATINUM_SPILT_MILK						
PLATINUM_BADGE_OF_MOTIVATION	550,678	1,200	SHARD_PLATINUM_BADGE_OF_MOTIVATION						
PLATINUM_BASKETBALL_JERSEY	550,678	900	SHARD_PLATINUM_BASKETBALL_JERSEY						
PLATINUM_CHIEFS_STONE	297,446,703	700	SHARD_PLATINUM_CHIEFS_STONE						
PLATINUM_CLEANING_SERVICE	297,446,703	700	SHARD_PLATINUM_CLEANING_SERVICE						
PLATINUM_CONSPICUOUS_APPLE	297,446,703	700	SHARD_PLATINUM_CONSPICUOUS_APPLE						
PLATINUM_DREAM_JAR	297,446,703	700	SHARD_PLATINUM_DREAM_JAR						
PLATINUM_IMPRACTICAL_CUFFLINKS	297,446,703	700	SHARD_PLATINUM_IMPRACTICAL_CUFFLINKS						
PLATINUM_INCOGNITO_MODE	297,446,703	700	SHARD_PLATINUM_INCOGNITO_MODE						
PLATINUM_NOTRE_DINNER_BELL	297,446,703	700	SHARD_PLATINUM_NOTRE_DINNER_BELL						
PLATINUM_POCKET_TREE	181,398,274	1,050	SHARD_PLATINUM_POCKET_TREE						
PLATINUM_PROUD_UNICORN	181,398,274	1,050	SHARD_PLATINUM_PROUD_UNICORN						
PLATINUM_REALLY_BAD_EGG	181,398,274	1,050	SHARD_PLATINUM_REALLY_BAD_EGG						
PLATINUM_ROUSING_MUSICAL_NUMBER	181,398,274	1,050	SHARD_PLATINUM_ROUSING_MUSICAL_NUMBER						
PLATINUM_SAVE_TOKEN	181,398,274	1,050	SHARD_PLATINUM_SAVE_TOKEN						
PLATINUM_SLIVER_OF_HOPE	181,398,274	1,050	SHARD_PLATINUM_SLIVER_OF_HOPE						
PLATINUM_TIME_SINK	181,398,274	1,050	SHARD_PLATINUM_TIME_SINK						
PLATINUM_AIR_HERCS	578,212	1,200	SHARD_PLATINUM_AIR_HERCS						
PLATINUM_BEAUTIFUL_LAMP	578,212	900	SHARD_PLATINUM_BEAUTIFUL_LAMP						
PLATINUM_DISCARDED_TIARA	312,319,038	700	SHARD_PLATINUM_DISCARDED_TIARA						
PLATINUM_DOCTORS_TOP_HAT	312,319,038	700	SHARD_PLATINUM_DOCTORS_TOP_HAT						
PLATINUM_ESCAPE_PLAN	312,319,038	700	SHARD_PLATINUM_ESCAPE_PLAN						
PLATINUM_FAIRY_LANTERN	312,319,038	700	SHARD_PLATINUM_FAIRY_LANTERN						
PLATINUM_FLUBBER	312,319,038	700	SHARD_PLATINUM_FLUBBER						
PLATINUM_GLOW_BUG	312,319,038	700	SHARD_PLATINUM_GLOW_BUG						
PLATINUM_GO_FOR_THE_GOLD	312,319,038	700	SHARD_PLATINUM_GO_FOR_THE_GOLD						
PLATINUM_LAWNMOWER_REMOTE	190,468,187	1,050	SHARD_PLATINUM_LAWNMOWER_REMOTE						
PLATINUM_LIGHTSPEED	190,468,187	1,050	SHARD_PLATINUM_LIGHTSPEED						
PLATINUM_LOVE_BUG	190,468,187	1,050	SHARD_PLATINUM_LOVE_BUG						
PLATINUM_MISPLACED_TAIL	190,468,187	1,050	SHARD_PLATINUM_MISPLACED_TAIL						
PLATINUM_MIST_MAKER	190,468,187	1,050	SHARD_PLATINUM_MIST_MAKER						
PLATINUM_PIGASUS	190,468,187	1,050	SHARD_PLATINUM_PIGASUS						
PLATINUM_SEA_WITCHS_CONTRACT	190,468,187	1,050	SHARD_PLATINUM_SEA_WITCHS_CONTRACT						
PLATINUM_AQUARIUM_TAG	607,123	1,200	SHARD_PLATINUM_AQUARIUM_TAG						
PLATINUM_BAYMAX_PATCH_KIT	607,123	900	SHARD_PLATINUM_BAYMAX_PATCH_KIT						
PLATINUM_BRUCES_BADGES	327,934,990	700	SHARD_PLATINUM_BRUCES_BADGES						
PLATINUM_CALAMARI	327,934,990	700	SHARD_PLATINUM_CALAMARI						
PLATINUM_DEVILS_LIPSTICK	327,934,990	700	SHARD_PLATINUM_DEVILS_LIPSTICK						
PLATINUM_DRAMATIC_PAUSE	327,934,990	700	SHARD_PLATINUM_DRAMATIC_PAUSE						
PLATINUM_FA_FAMILY_SHEARS	327,934,990	700	SHARD_PLATINUM_FA_FAMILY_SHEARS						
PLATINUM_FOX_MACE	327,934,990	700	SHARD_PLATINUM_FOX_MACE						
PLATINUM_GRAPPLING_HOOK	327,934,990	700	SHARD_PLATINUM_GRAPPLING_HOOK						
PLATINUM_HOT_DOG	199,991,597	1,050	SHARD_PLATINUM_HOT_DOG						
PLATINUM_IMPRACTICAL_OVEN_MITS	199,991,597	1,050	SHARD_PLATINUM_IMPRACTICAL_OVEN_MITS						
PLATINUM_JAFARS_CUFFLINKS	199,991,597	1,050	SHARD_PLATINUM_JAFARS_CUFFLINKS						
PLATINUM_JEWEL_OF_ATLANTIS	199,991,597	1,050	SHARD_PLATINUM_JEWEL_OF_ATLANTIS						
PLATINUM_LAST_RESORT	199,991,597	1,050	SHARD_PLATINUM_LAST_RESORT						
PLATINUM_PINEAPPLE_CRATE	199,991,597	1,050	SHARD_PLATINUM_PINEAPPLE_CRATE						
PLATINUM_RASPBEARY_CAKE	199,991,597	1,050	SHARD_PLATINUM_RASPBEARY_CAKE						
PLATINUM_BEACH_BOMB	637,479	1,200	SHARD_PLATINUM_BEACH_BOMB						
PLATINUM_BLACK_CAULDRON	637,479	900	SHARD_PLATINUM_BLACK_CAULDRON						
PLATINUM_CURSED_COIN	344,331,740	700	SHARD_PLATINUM_CURSED_COIN						
PLATINUM_DARK_DISGUISE	344,331,740	700	SHARD_PLATINUM_DARK_DISGUISE						
PLATINUM_DEUS_EXCALIBUR	344,331,740	700	SHARD_PLATINUM_DEUS_EXCALIBUR						
PLATINUM_FREDS_RECYCLED_BOXERS	344,331,740	700	SHARD_PLATINUM_FREDS_RECYCLED_BOXERS						
PLATINUM_JAR_OF_DIRT	344,331,740	700	SHARD_PLATINUM_JAR_OF_DIRT						
PLATINUM_KIMMUNICATOR	344,331,740	700	SHARD_PLATINUM_KIMMUNICATOR						
PLATINUM_LEANING_TOWER_OF_CHEEZ_A	344,331,740	700	SHARD_PLATINUM_LEANING_TOWER_OF_CHEEZ_A						
PLATINUM_LUCKY_EARS	209,991,177	1,050	SHARD_PLATINUM_LUCKY_EARS						
PLATINUM_MASK_OF_THE_CAKE_EATER	209,991,177	1,050	SHARD_PLATINUM_MASK_OF_THE_CAKE_EATER						
PLATINUM_OOZMA_KAPP_PLEDGE_KIT	209,991,177	1,050	SHARD_PLATINUM_OOZMA_KAPP_PLEDGE_KIT						
PLATINUM_ROCK_PUNCH	209,991,177	1,050	SHARD_PLATINUM_ROCK_PUNCH						
PLATINUM_SAFETY_HELMET	209,991,177	1,050	SHARD_PLATINUM_SAFETY_HELMET						
PLATINUM_SANDY_CLAWS_LANTERN	209,991,177	1,050	SHARD_PLATINUM_SANDY_CLAWS_LANTERN						
PLATINUM_STABLE_WALKING_CANE	209,991,177	1,050	SHARD_PLATINUM_STABLE_WALKING_CANE						
PLATINUM_BADGE_OF_TRUE_LOVE	669,353	1,200	SHARD_PLATINUM_BADGE_OF_TRUE_LOVE						
PLATINUM_BIT	669,353	900	SHARD_PLATINUM_BIT						
PLATINUM_CLOSE_SHAVE	361,548,327	700	SHARD_PLATINUM_CLOSE_SHAVE						
PLATINUM_EXCLUSIVE_CLUB_BADGE	361,548,327	700	SHARD_PLATINUM_EXCLUSIVE_CLUB_BADGE						
PLATINUM_GUMMIBEARY_JUICE	361,548,327	700	SHARD_PLATINUM_GUMMIBEARY_JUICE						
PLATINUM_HANKS_HOT_SAUCE	361,548,327	700	SHARD_PLATINUM_HANKS_HOT_SAUCE						
PLATINUM_ITS_DUCKY_MOMO	361,548,327	700	SHARD_PLATINUM_ITS_DUCKY_MOMO						
PLATINUM_JAR_OF_HUNNY	361,548,327	700	SHARD_PLATINUM_JAR_OF_HUNNY						
PLATINUM_LOOT_OF_A_THOUSAND_WORLDS	361,548,327	700	SHARD_PLATINUM_LOOT_OF_A_THOUSAND_WORLDS						
PLATINUM_MYSTERIOUS_JOURNAL	220,490,736	1,050	SHARD_PLATINUM_MYSTERIOUS_JOURNAL						
PLATINUM_OO_DE_LALLY_ARROWS	220,490,736	1,050	SHARD_PLATINUM_OO_DE_LALLY_ARROWS						
PLATINUM_PIXIE_DUST	220,490,736	1,050	SHARD_PLATINUM_PIXIE_DUST						
PLATINUM_POTENTIAL_CARRIAGE	220,490,736	1,050	SHARD_PLATINUM_POTENTIAL_CARRIAGE						
PLATINUM_ROCKET_PACK_PATCH_KIT	220,490,736	1,050	SHARD_PLATINUM_ROCKET_PACK_PATCH_KIT						
PLATINUM_SCREAM_CANISTER	220,490,736	1,050	SHARD_PLATINUM_SCREAM_CANISTER						
PLATINUM_SHRINK_RAY	220,490,736	1,050	SHARD_PLATINUM_SHRINK_RAY						
PLATINUM_LOCKED_DOOR	702,821	1,200	SHARD_PLATINUM_LOCKED_DOOR						
PLATINUM_A_VERY_PINE_HAT	702,821	900	SHARD_PLATINUM_A_VERY_PINE_HAT						
PLATINUM_CROQUET_BALL	379,625,743	700	SHARD_PLATINUM_CROQUET_BALL						
PLATINUM_CROWN_OF_THE_WILD_FRONTIER	379,625,743	700	SHARD_PLATINUM_CROWN_OF_THE_WILD_FRONTIER						
PLATINUM_CUTE_ING_STAR	379,625,743	700	SHARD_PLATINUM_CUTE_ING_STAR						
PLATINUM_DOGS_BREAKFAST	379,625,743	700	SHARD_PLATINUM_DOGS_BREAKFAST						
PLATINUM_EMBLEM_OF_BRAVERY	379,625,743	700	SHARD_PLATINUM_EMBLEM_OF_BRAVERY						
PLATINUM_HANDSOME_PRINCE	379,625,743	700	SHARD_PLATINUM_HANDSOME_PRINCE						
PLATINUM_LIQUID_BREAKFAST	379,625,743	700	SHARD_PLATINUM_LIQUID_BREAKFAST						
PLATINUM_LOVE_BIRDS	231,515,272	1,050	SHARD_PLATINUM_LOVE_BIRDS						
PLATINUM_MERLINS_BAG	231,515,272	1,050	SHARD_PLATINUM_MERLINS_BAG						
PLATINUM_PC_FLYERS	231,515,272	1,050	SHARD_PLATINUM_PC_FLYERS						
PLATINUM_PIED_SANDPIPER	231,515,272	1,050	SHARD_PLATINUM_PIED_SANDPIPER						
PLATINUM_REALLY_GOOD_BALL	231,515,272	1,050	SHARD_PLATINUM_REALLY_GOOD_BALL						
PLATINUM_SALLYS_SPICES	231,515,272	1,050	SHARD_PLATINUM_SALLYS_SPICES						
PLATINUM_SNARFFBLATT	231,515,272	1,050	SHARD_PLATINUM_SNARFFBLATT						
PLATINUM_SWEET_TOOTH	35,000	50	SHARD_PLATINUM_SWEET_TOOTH						
PLATINUM_THE_MAGIC_BRUSH	35,000	50	SHARD_PLATINUM_THE_MAGIC_BRUSH						
PLATINUM_VITAL_INFORMATION	35,000	50	SHARD_PLATINUM_VITAL_INFORMATION						
PLATINUM_DRUM_LINE	737,962	1,200	SHARD_PLATINUM_DRUM_LINE						
PLATINUM_FLIGHT_OF_FANCY	737,962	900	SHARD_PLATINUM_FLIGHT_OF_FANCY						
PLATINUM_ITS_ROBOT_TIME	398,607,030	700	SHARD_PLATINUM_ITS_ROBOT_TIME						
PLATINUM_KING_OF_BALD_MOUNTAIN	398,607,030	700	SHARD_PLATINUM_KING_OF_BALD_MOUNTAIN						
PLATINUM_MATHEMATICALLY_DELICIOUS	398,607,030	700	SHARD_PLATINUM_MATHEMATICALLY_DELICIOUS						
PLATINUM_PEPPER_SHAKER	398,607,030	700	SHARD_PLATINUM_PEPPER_SHAKER						
PLATINUM_PIRATE_HIDEOUT	398,607,030	700	SHARD_PLATINUM_PIRATE_HIDEOUT						
PLATINUM_TOKEN_OF_RADITUDE	398,607,030	700	SHARD_PLATINUM_TOKEN_OF_RADITUDE						
PLATINUM_TOUGH_PETAL	398,607,030	700	SHARD_PLATINUM_TOUGH_PETAL						
PLATINUM_TRICK_OR_TREAT	243,091,036	1,050	SHARD_PLATINUM_TRICK_OR_TREAT						
PLATINUM_TRUST_IN_ME	243,091,036	1,050	SHARD_PLATINUM_TRUST_IN_ME						
PLATINUM_WHALE_OF_A_TALE	243,091,036	1,050	SHARD_PLATINUM_WHALE_OF_A_TALE						
PLATINUM_BADGE_OF_LEVITATION	243,091,036	1,050	SHARD_PLATINUM_BADGE_OF_LEVITATION						
PLATINUM_BADGE_OF_TOMORROW	243,091,036	1,050	SHARD_PLATINUM_BADGE_OF_TOMORROW						
PLATINUM_BLANK_CHECK	243,091,036	1,050	SHARD_PLATINUM_BLANK_CHECK						
PLATINUM_CIRCLE_OF_LIFE	243,091,036	1,050	SHARD_PLATINUM_CIRCLE_OF_LIFE						
PLATINUM_CROWN_OF_NEW_YORK	160,000	50	SHARD_PLATINUM_CROWN_OF_NEW_YORK						
PLATINUM_CUSTOMER_OF_THE_YEAR	160,000	50	SHARD_PLATINUM_CUSTOMER_OF_THE_YEAR						
PLATINUM_DIABLO_PIEDRA	160,000	50	SHARD_PLATINUM_DIABLO_PIEDRA						
PLATINUM_ARTISTS_PORTRAIT	959,350	1,200	SHARD_PLATINUM_ARTISTS_PORTRAIT						
PLATINUM_COLOR_WHEEL	959,350	900	SHARD_PLATINUM_COLOR_WHEEL						
PLATINUM_FANTASOUND	518,189,139	700	SHARD_PLATINUM_FANTASOUND						
PLATINUM_GONNA_GET_A_LITTLE_WEIRD	518,189,139	700	SHARD_PLATINUM_GONNA_GET_A_LITTLE_WEIRD						
PLATINUM_ILL_WISHING_WELL	518,189,139	700	SHARD_PLATINUM_ILL_WISHING_WELL						
PLATINUM_KAWAIIEXE	518,189,139	700	SHARD_PLATINUM_KAWAIIEXE						
PLATINUM_LOVE_POTION	518,189,139	700	SHARD_PLATINUM_LOVE_POTION						
PLATINUM_LUCKY_EGG	518,189,139	700	SHARD_PLATINUM_LUCKY_EGG						
PLATINUM_MAGICA_SHADOW	518,189,139	700	SHARD_PLATINUM_MAGICA_SHADOW						
PLATINUM_NACO	316,018,347	1,050	SHARD_PLATINUM_NACO						
PLATINUM_PAY_THROUGH_THE_TEETH	316,018,347	1,050	SHARD_PLATINUM_PAY_THROUGH_THE_TEETH						
PLATINUM_PENTHOUSE_CASTLE	316,018,347	1,050	SHARD_PLATINUM_PENTHOUSE_CASTLE						
PLATINUM_POOH_STICKS	316,018,347	1,050	SHARD_PLATINUM_POOH_STICKS						
PLATINUM_POWER_UP	316,018,347	1,050	SHARD_PLATINUM_POWER_UP						
PLATINUM_SKELETON_DANCE	316,018,347	1,050	SHARD_PLATINUM_SKELETON_DANCE						
PLATINUM_STAR_CASE	316,018,347	1,050	SHARD_PLATINUM_STAR_CASE						
PLATINUM_THUMBSUCKERS_CROWN	285,000	50	SHARD_PLATINUM_THUMBSUCKERS_CROWN						
PLATINUM_TIN_TOY	285,000	50	SHARD_PLATINUM_TIN_TOY						
PLATINUM_TRUE_LAVA	285,000	50	SHARD_PLATINUM_TRUE_LAVA						
PLATINUM_BADGE_OF_ACCOMPLISHMENT	1,247,155	1,200	SHARD_PLATINUM_BADGE_OF_ACCOMPLISHMENT						
PLATINUM_BADGE_OF_SWEETNESS	1,247,155	900	SHARD_PLATINUM_BADGE_OF_SWEETNESS						
PLATINUM_BREAKFAST_PORRIDGE	673,645,881	700	SHARD_PLATINUM_BREAKFAST_PORRIDGE						
PLATINUM_GOLDEN_SUN	673,645,881	700	SHARD_PLATINUM_GOLDEN_SUN						
