	IS_INTERNAL	ASSET_ATLAS	ASSET_NAME	ROUND_ASSET_NAME
MAUI_EMOJI	FALSE	external_emojis	Emoji_Expressions_Moana_Maui_Default	
VANELLOPE_EMOJI	FALSE	external_emojis	Emoji_Expressions_WreckItRalph_Vanellope_Default	
RALPH_EMOJI	FALSE	external_emojis	Emoji_Expressions_WreckItRalph_Ralph_Default	
FELIX_EMOJI	FALSE	external_emojis	Emoji_Expressions_WreckItRalph_Felix_Default	
CALHOUN_EMOJI	FALSE	external_emojis	Emoji_Expressions_WreckItRalph_Calhoun_Default	
TIA_DALMA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Pirates_TiaDalma_Default	
HECTOR_BARBOSSA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Pirates_Barbossa_Default	
A_VERY_PINE_HAT	FALSE	external_items	items_a_very_pine_hat	
CUTEING_STAR	FALSE	external_items	items_cute_ing_star	
EXCLUSIVE_CLUB_BADGE	FALSE	external_items	items_exclusive_club_badge	
UKULELE	FALSE	external_items	items_ukulele	
WINNIFREDS_SPELLBOOK	FALSE	external_items	items_winnifreds_spellbook	
JAR_OF_HUNNY	FALSE	external_items	items_jar_of_hunny	
MYSTERIOUS_JOURNAL	FALSE	external_items	items_mystery_journal	
GUMMIBEARY_JUICE	FALSE	external_items	items_gummibeary_juice	
CLOSE_SHAVE	FALSE	external_items	items_close_shave	
TRON_BIT	FALSE	external_items	items_bit	
BADGE_OF_TRUE_LOVE	FALSE	external_items	items_badge_of_true_love	
PIXIE_DUST	FALSE	external_items	items_pixie_dust	
LOOT_OF_A_THOUSAND_WORLDS	FALSE	external_items	items_loot_of_a_thousand_worlds	
DUCKY_MOMO	FALSE	external_items	items_its_ducky_momo	
UKULELE	FALSE	external_items	items_ukulele	
WINNIFREDS_SPELLBOOK	FALSE	external_items	items_winnifreds_spellbook	
JAR_OF_HUNNY	FALSE	external_items	items_jar_of_hunny	
MYSTERIOUS_JOURNAL	FALSE	external_items	items_mystery_journal	
GUMMIBEARY_JUICE	FALSE	external_items	items_gummibeary_juice	
CLOSE_SHAVE	FALSE	external_items	items_close_shave	
LOVE_BIRDS	FALSE	external_items	items_love_birds	
CROWN_OF_THE_WILD_FRONTIER	FALSE	external_items	items_crown_of_the_wild_frontier	
DOGS_BREAKFAST	FALSE	external_items	items_dogs_breakfast	
LIQUID_BREAKFAST	FALSE	external_items	items_liquid_breakfast	
SWEET_TOOTH	FALSE	external_items	items_sweet_tooth	
A_VERY_PINE_HAT	FALSE	external_items	items_a_very_pine_hat	
CUTEING_STAR	FALSE	external_items	items_cute_ing_star	
UKULELE	FALSE	external_items	items_ukulele	
WINNIFREDS_SPELLBOOK	FALSE	external_items	items_winnifreds_spellbook	
JAR_OF_HUNNY	FALSE	external_items	items_jar_of_hunny	
MYSTERIOUS_JOURNAL	FALSE	external_items	items_mystery_journal	
GUMMIBEARY_JUICE	FALSE	external_items	items_gummibeary_juice	
CLOSE_SHAVE	FALSE	external_items	items_close_shave	
PORT_RESET	FALSE	external_items	port_reset	
TEAM_TRIALS_RESET	FALSE	external_items	trial_reset	
STAMINA_RECHARGE_2X	FALSE	external_items	double_stamina_recharge	
STAMINA_RECHARGE_3X	FALSE	external_items	triple_stamina_recharge	
STAMINA_RECHARGE_4X	FALSE	external_items	quadruple_stamina_recharge	
DOUBLE_CAMPAIGN_TEAM_XP	FALSE	external_items	double_campaign_team_xp	
PC_FLYERS	FALSE	external_items	items_pc_flyers	
DOGS_BREAKFAST	FALSE	external_items	items_dogs_breakfast	
LIQUID_BREAKFAST	FALSE	external_items	items_liquid_breakfast	
SWEET_TOOTH	FALSE	external_items	items_sweet_tooth	
EMBLEM_OF_BRAVERY	FALSE	external_items	items_emblem_of_bravery	
THE_MAGIC_BRUSH	FALSE	external_items	items_the_magic_brush	
SNARFFBLATT	FALSE	external_items	items_snarffblatt	
PIED_SANDPIPER	FALSE	external_items	Items_pied_sandpiper	
BOAT_SNACK	FALSE	external_items	items_boat_snack	
HANDSOME_PRINCE	FALSE	external_items	items_handsome_prince	
VITAL_INFORMATION	FALSE	external_items	items_vital_information	
SALLYS_SPICES	FALSE	external_items	items_sallys_spices	
LOVE_BIRDS	FALSE	external_items	items_love_birds	
CROWN_OF_THE_WILD_FRONTIER	FALSE	external_items	items_crown_of_the_wild_frontier	
VITAL_INFORMATION	FALSE	external_items	items_vital_information	
SALLYS_SPICES	FALSE	external_items	items_sallys_spices	
PC_FLYERS	FALSE	external_items	items_pc_flyers	
DOGS_BREAKFAST	FALSE	external_items	items_dogs_breakfast	
LIQUID_BREAKFAST	FALSE	external_items	items_liquid_breakfast	
SWEET_TOOTH	FALSE	external_items	items_sweet_tooth	
KING_OF_BALD_MOUNTAIN	FALSE	external_items	items_king_of_bald_mountain	
WHALE_OF_A_TALE	FALSE	external_items	items_whale_of_a_tale	
DIABLO_PIEDRA	FALSE	external_items	items_diablo_piedra	
TRICK_OR_TREAT	FALSE	external_items	items_trick_or_treat	
MATHEMATICALLY_DELICIOUS	FALSE	external_items	items_mathematically_delicious	
DRUM_LINE	FALSE	external_items	items_drum_line	
CIRCLE_OF_LIFE	FALSE	external_items	items_circle_of_life	
BADGE_OF_LEVITATION	FALSE	external_items	items_badge_of_levitation	
ITS_ROBOT_TIME	FALSE	external_items	items_its_robot_time	
TOUGH_PETAL	FALSE	external_items	items_tough_petal	
BADGE_OF_TOMORROW	FALSE	external_items	items_badge_of_the_future	
KING_OF_BALD_MOUNTAIN	FALSE	external_items	items_king_of_bald_mountain	
WHALE_OF_A_TALE	FALSE	external_items	items_whale_of_a_tale	
DIABLO_PIEDRA	FALSE	external_items	items_diablo_piedra	
TRICK_OR_TREAT	FALSE	external_items	items_trick_or_treat	
MATHEMATICALLY_DELICIOUS	FALSE	external_items	items_mathematically_delicious	
DRUM_LINE	FALSE	external_items	items_drum_line	
MERLINS_BAG	FALSE	external_items	items_merlins_bag	
I_FIGHT_FOR_THE_USERS	FALSE	external_items	items_i_fight_for_the_users	
CROWN_OF_NY	FALSE	external_items	items_crown_of_new_york	
PIRATE_HIDEOUT	FALSE	external_items	items_pirate_hideout	
PEPPER_SHAKER	FALSE	external_items	items_pepper_shaker	
KING_OF_BALD_MOUNTAIN	FALSE	external_items	items_king_of_bald_mountain	
WHALE_OF_A_TALE	FALSE	external_items	items_whale_of_a_tale	
DIABLO_PIEDRA	FALSE	external_items	items_diablo_piedra	
TRICK_OR_TREAT	FALSE	external_items	items_trick_or_treat	
MATHEMATICALLY_DELICIOUS	FALSE	external_items	items_mathematically_delicious	
DRUM_LINE	FALSE	external_items	items_drum_line	
TOKEN_OF_RADITUDE	FALSE	external_items	items_token_of_raditude	
VIDEO_CRATE	FALSE	external_items	chest_television	
FLIGHT_OF_FANCY	FALSE	external_items	items_flight_of_fancy	
TRUST_IN_ME	FALSE	external_items	items_trust_in_me	
CUSTOMER_OF_THE_YEAR	FALSE	external_items	items_customer_of_the_year	
BLANK_CHECK	FALSE	external_items	items_blank_check	
DINGLEHOPPER	FALSE	external_items	items_dinglehopper	
NACO	FALSE	external_items	items_naco	
LUCKY_EGG	FALSE	external_items	items_lucky_egg	
PAY_THROUGH_THE_TEETH	FALSE	external_items	items_pay_through_the_teeth	
GONNA_GET_A_LITTLE_WEIRD	FALSE	external_items	items_gonna_get_a_little_weird	
LOVE_POTION	FALSE	external_items	items_love_potion	
MAGICA_SHADOW	FALSE	external_items	items_magica_shadow	
THUMBSUCKERS_CROWN	FALSE	external_items	items_thumbsuckers_crown	
COLOR_WHEEL	FALSE	external_items	items_color_wheel	
PENTHOUSE_CASTLE	FALSE	external_items	items_penthouse_castle	
TIN_TOY	FALSE	external_items	items_tin_toy	
SKELETON_DANCE	FALSE	external_items	items_skeletons_dance	
LUCKY_EGG	FALSE	external_items	items_lucky_egg	
PAY_THROUGH_THE_TEETH	FALSE	external_items	items_pay_through_the_teeth	
GONNA_GET_A_LITTLE_WEIRD	FALSE	external_items	items_gonna_get_a_little_weird	
LOVE_POTION	FALSE	external_items	items_love_potion	
FLIGHT_OF_FANCY	FALSE	external_items	items_flight_of_fancy	
TRUST_IN_ME	FALSE	external_items	items_trust_in_me	
BLANK_CHECK	FALSE	external_items	items_blank_check	
DINGLEHOPPER	FALSE	external_items	items_dinglehopper	
NACO	FALSE	external_items	items_naco	
LUCKY_EGG	FALSE	external_items	items_lucky_egg	
PAY_THROUGH_THE_TEETH	FALSE	external_items	items_pay_through_the_teeth	
GONNA_GET_A_LITTLE_WEIRD	FALSE	external_items	items_gonna_get_a_little_weird	
LOVE_POTION	FALSE	external_items	items_love_potion	
INVASION_SLOW	FALSE	external_invasion	slow_item	
INVASION_ARMOR_SHRED	FALSE	external_invasion	reduced_enemy_armor_item	
INVASION_INVINCIBILITY	FALSE	external_invasion	invincibility_item	
INVASION_STAMINA_CONSUMABLE	FALSE	external_items	icon_consumable_invasion_stamina	
BECAUSE_WE_CARE	FALSE	external_items	items_because_we_care	
BREAKFAST_PORRIDGE	FALSE	external_items	items_breakfast_porridge	
GOLDEN_SUN	FALSE	external_items	items_golden_sun	
MORNING_FUEL	FALSE	external_items	items_morning_fuel	
INVASION_REVIVE	FALSE	external_items	revive_item	
INVASION_EMPOWER_STONE	FALSE	external_items	power_up_item	
SHEPHERDS_JOURNAL	FALSE	external_items	items_shepherds_journal	
ON_A_ROLL	FALSE	external_items	items_on_a_roll	
WEIRD_WEBSITE	FALSE	external_items	items_weird_website	
HEROES_NIGHT_OUT	FALSE	external_items	items_heros_night_out	
POOH_STICKS	FALSE	external_items	items_pooh_sticks	
STAR_CASE	FALSE	external_items	items_star_case	
WILD_RIDE	FALSE	external_items	items_artists_portrait	
TRUE_LAVA	FALSE	external_items	items_true_lava	
FANTASOUND	FALSE	external_items	items_fantasound	
ILL_WISHING_WELL	FALSE	external_items	items_ill_wishing_well	
MOUSERCIZE	FALSE	external_items	items_mousercise	
SHEPHERDS_JOURNAL	FALSE	external_items	items_shepherds_journal	
ON_A_ROLL	FALSE	external_items	items_on_a_roll	
WEIRD_WEBSITE	FALSE	external_items	items_weird_website	
HEROES_NIGHT_OUT	FALSE	external_items	items_heros_night_out	
BADGE_OF_SWEETNESS	FALSE	external_items	items_badge_of_sweetness	
KAWAII_EXE	FALSE	external_items	items_kawaiiexe	
BADGE_OF_SWEETNESS	FALSE	external_items	items_badge_of_sweetness	
BADGE_OF_ACCOMPLISHMENT	FALSE	external_items	items_badge_of_accomplishment	
HAPPY_THOUGHTS	FALSE	external_items	items_happy_thoughts	
BADGE_OF_ACCOMPLISHMENT	FALSE	external_items	items_badge_of_accomplishment	
FANTASOUND	FALSE	external_items	items_fantasound	
ILL_WISHING_WELL	FALSE	external_items	items_ill_wishing_well	
MOUSERCIZE	FALSE	external_items	items_mousercise	
SHEPHERDS_JOURNAL	FALSE	external_items	items_shepherds_journal	
ON_A_ROLL	FALSE	external_items	items_on_a_roll	
WEIRD_WEBSITE	FALSE	external_items	items_weird_website	
HEROES_NIGHT_OUT	FALSE	external_items	items_heros_night_out	
PAPEL_PICADO	FALSE	external_items	items_papel_picado	
POWER_UP	FALSE	external_items	items_power_up	
INVASION_ENERGY_REGEN	FALSE	external_invasion	energy_regen_item	
INVASION_SHIELD	FALSE	external_invasion	shield_item	
RANDOM_FEATURED_HERO_CHIP	FALSE	external_invasion	random_hero_item	
RANDOM_INVASION_CONSUMABLE	FALSE	external_invasion	random_item	
GOLD_CHEST_ROLL_X10	FALSE	external_items	diamond_crate_10x	
SKILL_POINT_CONSUMABLE	FALSE	external_items	skill_point	
VIRUS_CONSUMABLE	FALSE	external_items	virus	
ANTI_VIRUS_CONSUMABLE	FALSE	external_items	antivirus	
PERKIS_POWER	FALSE	external_items	items_perkis_power	
SUIT_UP	FALSE	external_items	items_suit_up	
TIMELESS_CLASSIC	FALSE	external_items	items_timeless_Classic	
TINY_TERRARIUM	FALSE	external_items	items_tiny_terrarium	
AUTO	FALSE	external_items	items_auto	
BLUE_UMBRELLA	FALSE	external_items	items_blue_umbrella	
UNLEADOSAURUS	FALSE	external_items	items_unleadosaurus	
BECAUSE_WE_CARE	FALSE	external_items	items_because_we_care	
BREAKFAST_PORRIDGE	FALSE	external_items	items_breakfast_porridge	
AUTO	FALSE	external_items	items_auto	
BLUE_UMBRELLA	FALSE	external_items	items_blue_umbrella	
NOPE	FALSE	external_items	items_nope	
MARVELOUS_TOY	FALSE	external_items	items_marvelous_toy	
SAN_FRANSOKYO_SEWER	FALSE	external_items	items_san_fransokyo_sewer	
NEST_EGG	FALSE	external_items	items_nest_egg	
RETURN_TO_THE_FOLD	FALSE	external_items	items_return_to_the_fold	
SIDS_TOY	FALSE	external_items	items_sids_toy	
SUPER_FAN	FALSE	external_items	items_super_fan	
MAGIC_MIRROR	FALSE	external_items	items_magic_mirror	
DRIVING_WITH_STYLE	FALSE	external_items	items_driving__with_style	
LEAGUE_CHEW_TOY	FALSE	external_items	items_league_chew_toy	
IRRESISTIBLY_SHINY	FALSE	external_items	items_irresistibly_shiny	
SPRINGTIME_FLOWERS	FALSE	external_items	items_springtime_flowers	
IN_THE_DOGHOUSE	FALSE	external_items	items_in_the_doghouse	
SPINACH_PUFFS	FALSE	external_items	items_spinach_puffs	
MAGIC_MIRROR	FALSE	external_items	items_magic_mirror	
DRIVING_WITH_STYLE	FALSE	external_items	items_driving__with_style	
CHEESE_WHEEL	FALSE	external_items	items_cheese_wheel	
COMMANDERS_CREST	FALSE	external_items	items_commanders_crest	
ANGRY_EYES	FALSE	external_items	items_angry_eyes	
GOLDEN_HARP	FALSE	external_items	items_golden_harp	
LOCKED_DOOR	FALSE	external_items	items_locked_door	
INVASION_REALITY_SHRED	FALSE	external_invasion	reduced_enemy_reality_item	
RED_UMBRELLA	FALSE	external_items	items_red_umbrella	
TEDDY_BEAR	FALSE	external_items	items_penny_teddy_bear	
FOUR_POSTER_BED	FALSE	external_items	items_four_poster_bed	
WIND_UP_MOUSE	FALSE	external_items	items_Wind_up_Mouse	
GEORGETTES_BOWL	FALSE	external_items	items_georgettes_bowl	
SAFARI_HAT	FALSE	external_items	items_safari_hat	
DINOSAUR_EGG	FALSE	external_items	items_dinosaur_egg	
MAGICAL_BREAKFAST	FALSE	external_items	items_magical_breakfast	
UNLEADOSAURUS	FALSE	external_items	items_unleadosaurus	
NOPE	FALSE	external_items	items_nope	
GEORGETTES_BOWL	FALSE	external_items	items_georgettes_bowl	
SAFARI_HAT	FALSE	external_items	items_safari_hat	
DINOSAUR_EGG	FALSE	external_items	items_dinosaur_egg	
MAGICAL_BREAKFAST	FALSE	external_items	items_magical_breakfast	
COLLECTION_AVATAR_TANK	FALSE	external_collections	avatar_tank_badge	
COLLECTION_AVATAR_DAMAGE	FALSE	external_collections	avatar_damage_badge	
COLLECTION_AVATAR_SUPPORT	FALSE	external_collections	avatar_support_badge	
COLLECTION_AVATAR_CONTROL	FALSE	external_collections	avatar_control_badge	
COLLECTION_AVATAR_ZOOTOPIA	FALSE	external_collections	avatar_zootopia_badge	
COLLECTION_AVATAR_INCREDIBLES	FALSE	external_collections	avatar_the_incredibles_badge	
COLLECTION_AVATAR_TOY_STORY	FALSE	external_collections	avatar_toy_story_badge	
COLLECTION_AVATAR_ALICE_IN_WONDERLAND	FALSE	external_collections	avatar_alice_in_wonderland	
COLLECTION_AVATAR_STUN	FALSE	external_collections	avatar_stun_badge	
COLLECTION_AVATAR_CHARM	FALSE	external_collections	avatar_charm_badge	
COLLECTION_AVATAR_SHIELDS	FALSE	external_collections	avatar_shield_badge	
ANNIVERSARY_AVATAR	FALSE	external_items	avatar_anniversary_badge	
BETA_ANNIVERSARY_AVATAR	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_BUZZ_STAR_COMMAND	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_LIGHTINING_MCQUEEN_SUPERCAR	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_POWERLINE_TOUR	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_MONSTER_TRUCK	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_UNICORN	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_TRAVEL	FALSE	external_items	avatar_anniversary_beta_badge	
POSTER_AVATAR_WOODYS_ROUNDUP	FALSE	external_items	avatar_anniversary_beta_badge	
VICTORIOUS_URN	FALSE	external_items	items_victorious_urn	
SKY_PIRATES	FALSE	external_items	items_sky_pirates	
SWEETER_TOOTH	FALSE	external_items	items_sweeter_tooth	
BADGE_OF_TRAVELING	FALSE	external_items	items_badge_of_travelling	
BIRDS_OF_A_FEATHER	FALSE	external_items	items_birds_of_a_feather	
GARDEN_SONG	FALSE	external_items	items_garden_song	
BREAD_AND_BUTTERFLIES	FALSE	external_items	items_bread_and_butterflies	
TICK_TOCK	FALSE	external_items	items_tick_tock	
CAKE_OF_GOOD_INTENTIONS	FALSE	external_items	items_cake_of_good_intentions	
GOOSE_CROSSING	FALSE	external_items	items_goose_crossing	
RED_BALLOON	FALSE	external_items	items_red_balloon	
TRIPLEDENT_GUN	FALSE	external_items	items_tripledent_gum	
BABY_BRIBE	FALSE	external_items	items_baby_bribe	
TEMPTING_SWITCH	FALSE	external_items	items_tempting_switch	
HAPPY_PANCAKE	FALSE	external_items	items_happy_pancake	
HAPPY_MILKSHAKE	FALSE	external_items	items_happy_milkshake	
UNICORN_DREAMS	FALSE	external_items	items_unicorn_dreams	
BOB	FALSE	external_items	items_bob	
LUCKY_CRICKET	FALSE	external_items	items_lucky_cricket	
PIT_STOP	FALSE	external_items	items_pit_shop	
VICTORIOUS_URN	FALSE	external_items	items_victorious_urn	
HAPPY_MILKSHAKE	FALSE	external_items	items_happy_milkshake	
UNICORN_DREAMS	FALSE	external_items	items_unicorn_dreams	
BOB	FALSE	external_items	items_bob	
LUCKY_CRICKET	FALSE	external_items	items_lucky_cricket	
PIT_STOP	FALSE	external_items	items_pit_shop	
ROBIN_HOOD_EMOJI	FALSE	external_emojis	Emoji_Expressions_Robin_Hood_Default	
ANDYS_GAME	FALSE	external_items	items_andys_game	
THE_GREY_STUFF	FALSE	external_items	items_the_grey_stuff	
HOUSE_OF_CARDS	FALSE	external_items	items_house_of_cards	
EXPLORE	FALSE	external_items	items_explore	
ACTION_FIGURE	FALSE	external_items	items_action_figure	
ENTHUSIASTIC_DISHWARE	FALSE	external_items	items_enthusiastic_dishware	
BULLIES_ARE_GROSS	FALSE	external_items	items_bullies_are_gross	
SEADUCK	FALSE	external_items	items_seaduck	
BAYOU_BOOGIE	FALSE	external_items	items_bayou_boogie	
CONFUZZLE_BALLOON	FALSE	external_items	items_confuzzle_balloon	
ROYAL_DIARY	FALSE	external_items	items_royal_diary	
ROCKET_POP	FALSE	external_items	items_rocket_pop	
MR_CARROT	FALSE	external_items	items_mr_carrot	
DRAGON_SWING	FALSE	external_items	items_dragon_swing	
DARING_DISGUISE	FALSE	external_items	items_daring_disguise	
FRIENDLY_SURVIVOR	FALSE	external_items	items_friendly_survivor	
HYPNOTIC_MELODY	FALSE	external_items	items_hypnotic_melody	
ANIMAL_AURORA	FALSE	external_items	items_animal_aurora	
BADGE_OF_SORROW	FALSE	external_items	items_badge_of_sorrow	
LOST_PETS	FALSE	external_items	items_lost_pets	
BO_PEEP_EMOJI	FALSE	external_emojis	Emoji_Expressions_Bo_Peep_Default	
ANGER_EMOJI	FALSE	external_emojis	Emoji_Expressions_Anger_Default	
JOY_EMOJI	FALSE	external_emojis	Emoji_Expressions_Joy_Default	
ALADDIN_EMOJI	FALSE	external_emojis	Emoji_Expressions_Aladdin_Default	
GENIE_EMOJI	FALSE	external_emojis	Emoji_Expressions_Genie_Default	
HERCULES_EMOJI	FALSE	external_emojis	Emoji_Expressions_Hercules_Default	
JACK_SKELLINGTON_EMOJI	FALSE	external_emojis	Emoji_Expressions_Jack_Skellington_Default	
SALLY_EMOJI	FALSE	external_emojis	Emoji_Expressions_Sally_Default	
HADES_EMOJI	FALSE	external_emojis	Emoji_Expressions_Hades_Default	
MEGARA_EMOJI	FALSE	external_emojis	Emoji_Expressions_Megara_Default	
CONFUZZLE_BALLOON	FALSE	external_items	items_confuzzle_balloon	
ROYAL_DIARY	FALSE	external_items	items_royal_diary	
ENTHUSIASTIC_DISHWARE	FALSE	external_items	items_enthusiastic_dishware	
BULLIES_ARE_GROSS	FALSE	external_items	items_bullies_are_gross	
SEADUCK	FALSE	external_items	items_seaduck	
BAYOU_BOOGIE	FALSE	external_items	items_bayou_boogie	
DIMENSIONAL_SCISSORS	FALSE	external_items	items_dimensional_scissors	
UNBEWEAVEABLE_RETURNS	FALSE	external_items	items_unbeweaveable_returns	
BADGE_OF_DELIGHT	FALSE	external_items	items_badge_of_delight	
MICKEY_PRETZEL	FALSE	external_items	items_mickey_pretzel	
PRACTICE_SLED	FALSE	external_items	items_practice_sled	
HOLD_THE_LINE	FALSE	external_items	items_hold_the_line	
TSUMDERE	FALSE	external_items	items_tsumdere	
SUPER_TEAM_ASSEMBLE	FALSE	external_items	items_super_team_assemble	
REFRESHING_FRUIT	FALSE	external_items	items_refreshing_fruit	
SUN_CROWN	FALSE	external_items	items_sun_crown	
CHOCOLATE_BAR	FALSE	external_items	items_chocolate_bar	
BROKEN_NECKLACE	FALSE	external_items	items_broken_necklace	
POM_POM_SHOES	FALSE	external_items	items_pompom_shoes	
BADGE_OF_DISGUISE	FALSE	external_items	items_badge_of_disguise	
HERCULADE	FALSE	external_items	items_herculade	
BEIGNETS	FALSE	external_items	items_beignets	
TIGHT_SQUEEZE	FALSE	external_items	items_tight_squeeze	
ROMANTIC_BOAT_RIDE	FALSE	external_items	items_romantic_boat_ride	
LOST_AND_FOUND	FALSE	external_items	items_lost_and_found	
NEW_CAR_SMELL	FALSE	external_items	items_new_car_smell	
PQ_STAR_EMOJI	FALSE	external_emojis	stamp_star	
PQ_HEART_EMOJI	FALSE	external_emojis	stamp_heart	
PQ_MOON_EMOJI	FALSE	external_emojis	stamp_moon	
PQ_CLOVER_EMOJI	FALSE	external_emojis	stamp_clover	
PQ_LOOK_EMOJI	FALSE	external_emojis	stamp_look	
PQ_PARTY_EMOJI	FALSE	external_emojis	stamp_party	
PQ_TROPHY_EMOJI	FALSE	external_emojis	stamp_trophy	
PQ_RAINBOW_EMOJI	FALSE	external_emojis	stamp_rainbow	
PQ_ROCKET_EMOJI	FALSE	external_emojis	stamp_rocket	
PQ_CUPCAKE_EMOJI	FALSE	external_emojis	stamp_cupcake	
PQ_SPIDER_EMOJI	FALSE	external_emojis	stamp_spider	
PQ_PRESENT_EMOJI	FALSE	external_emojis	stamp_present	
PQ_BUTTERFLY_EMOJI	FALSE	external_emojis	stamp_butterfly	
PQ_THUMBSUP_EMOJI	FALSE	external_emojis	stamp_thumbsup	
PQ_THUMBSDOWN_EMOJI	FALSE	external_emojis	stamp_thumbsdown	
PQ_BACON_EMOJI	FALSE	external_emojis	stamp_bacon	
PQ_POPCORN_EMOJI	FALSE	external_emojis	stamp_popcorn	
PQ_EIGHTH_NOTE_EMOJI	FALSE	external_emojis	stamp_eighth_note	
PQ_BALLOON_EMOJI	FALSE	external_emojis	stamp_balloon	
ALICE_EMOJI	FALSE	external_emojis	Emoji_Expressions_Alice_Default	
BAYMAX_EMOJI	FALSE	external_emojis	Emoji_Expressions_Baymax_Default	
GASTON_EMOJI	FALSE	external_emojis	Emoji_Expressions_Gaston_Default	
HIRO_EMOJI	FALSE	external_emojis	Emoji_Expressions_Hiro_Default	
MAD_HATTER_EMOJI	FALSE	external_emojis	Emoji_Expressions_Mad_Hatter_Default	
MALEFICENT_EMOJI	FALSE	external_emojis	Emoji_Expressions_Maleficent_Default	
MIGUEL_EMOJI	FALSE	external_emojis	Emoji_Expressions_Miguel_Default	
SCAR_EMOJI	FALSE	external_emojis	Emoji_Expressions_Scar_Default	
UNBEWEAVEABLE_RETURNS	FALSE	external_items	items_unbeweaveable_returns	
